Name BD;Total Nb of Images;Nb of triplets (train) ;IsDiffFaces;Crop Value;Db_Train;With Pretraining;NbEpoches;BS;WD;LR; Archit;Optimizer; LossType - Weighted Classes;Loss1;Loss2;Loss3;f1_score1;f1_score2;f1_score3;best_f1_score;best_epoch;f1_pos_valid;f1_neg_valid;f1_test;training_time ;all_losses;all_f1
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;triplet_loss_True;0.80436;0.52586;0.11597;33.33333;33.33333;33.33333;33.33333;0;;;[(0, 13.999999999999995), 33.33333];287.8165397644043;{'Pretrained Model': [311.06277, 272.11343, 337.94443, 286.46756, 263.2417, 287.84732, 272.04178, 270.31326, 325.26654, 322.21445, 308.64923, 349.99457, 372.19611, 364.6662, 338.42587, 377.09671, 394.99826, 372.84549, 362.65442, 356.73553, 349.19064, 345.1521, 329.28937, 328.93173, 325.07037, 313.42969, 378.33704, 382.7796, 383.75946, 373.43948, 366.13968, 365.14609, 341.59052, 326.3364, 326.01654, 316.32294, 339.52554], 'Non-pretrained Model': [0.80436, 0.52586, 0.32885, 0.31215, 0.24299, 0.18553, 0.1579, 0.13505, 0.11597]};{'Pretrained Model': [56.34872, 55.44535, 54.77837, 53.93861, 55.51063, 55.47349, 56.09938, 56.62175, 55.69249, 56.62175, 57.32904, 54.28292, 55.78414, 56.99992, 55.44535, 55.30097, 57.16121, 55.16735, 56.1978, 56.00046, 57.63219, 56.01078, 56.04076, 55.7817, 55.72358, 57.41333, 54.67559, 57.00009, 56.75846, 57.32904, 57.26575, 56.62895, 56.21779, 56.04076, 56.01782, 57.6719, 55.78414], 'Non-pretrained Model': [33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333], 'On Training Set': [0.49705154614584524, 0.5020280761569099, 0.5073393611156815, 0.48817698549992683, 0.5059749737899575, 0.517295254652197, 0.5108509124242665, 0.5132642162713095, 0.5119236887345988, 0.5252554996202358, 0.5074625628549276, 0.508434890716327, 0.5162714534180286, 0.5365283426363942, 0.5122008179278918, 0.5093177185721867, 0.5214022515080445, 0.5090248274238749, 0.526061960981652, 0.5248199450382768, 0.5156414338728034, 0.5396714542164912, 0.5000925628078676, 0.5224625042350365, 0.5352529429052402, 0.5178377303482825, 0.5064685067526269, 0.5196282855416362, 0.5056059076043591, 0.515217813380499, 0.5332239970044238, 0.5233232403441832, 0.5030922307526042, 0.4974863246416202, 0.518192927245885, 0.5134880239941055, 0.5121352909321555]}
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;triplet_loss_True;311.06277;272.11343;339.52554;56.34872;54.77837;55.78414;57.6719;35;;;[(3.1359292832977044, 3.5581670970459895), 54.2604];287.8165397644043;[311.06277, 272.11343, 337.94443, 286.46756, 263.2417, 287.84732, 272.04178, 270.31326, 325.26654, 322.21445, 308.64923, 349.99457, 372.19611, 364.6662, 338.42587, 377.09671, 394.99826, 372.84549, 362.65442, 356.73553, 349.19064, 345.1521, 329.28937, 328.93173, 325.07037, 313.42969, 378.33704, 382.7796, 383.75946, 373.43948, 366.13968, 365.14609, 341.59052, 326.3364, 326.01654, 316.32294, 339.52554];[56.34872, 55.44535, 54.77837, 53.93861, 55.51063, 55.47349, 56.09938, 56.62175, 55.69249, 56.62175, 57.32904, 54.28292, 55.78414, 56.99992, 55.44535, 55.30097, 57.16121, 55.16735, 56.1978, 56.00046, 57.63219, 56.01078, 56.04076, 55.7817, 55.72358, 57.41333, 54.67559, 57.00009, 56.75846, 57.32904, 57.26575, 56.62895, 56.21779, 56.04076, 56.01782, 57.6719, 55.78414]
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;50;32;1;(0.0001, None);4AlexNet;Adam;constrastive_loss_True;0.0075;0.00811;0.30153;33.33333;33.33333;33.33333;33.33333;0;;;[(0, 13.999999999999995), 33.33333];309.7737753391266;{'Pretrained Model': [185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 196493.48438, 196493.48438, 196493.48438, 196493.48438, 196493.48438, 201823.07812, 201823.07812, 217862.65625, 217862.65625, 217862.65625, 217862.65625, 217862.65625, 227527.64062, 228690.14062, 235188.0625, 235188.0625, 235188.0625, 235188.0625, 235188.0625, 235188.0625, 238471.03125, 238471.03125, 238471.03125, 238471.03125], 'Non-pretrained Model': [0.0075, 0.00811, 0.01378, 0.0311, 0.05729, 0.0937, 0.14666, 0.21549, 0.30153]};{'Pretrained Model': [55.7817, 56.37681, 56.37681, 56.0689, 55.39052, 56.73, 57.24651, 57.26575, 57.92922, 54.64942, 57.24651, 56.73, 57.63219, 55.28722, 56.54803, 57.24651, 56.01078, 55.16735, 57.16121, 55.7817, 54.28292, 56.62175, 56.46401, 56.04076, 55.4475, 55.47349, 56.35191, 57.16121, 56.46401, 56.34872, 55.561, 55.561, 56.99992, 56.75846, 55.7817, 55.7817, 56.18508], 'Non-pretrained Model': [33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333], 'On Training Set': [0.5175071999415506, 0.5284836858255695, 0.5257610756938953, 0.5200062244306456, 0.5005165798855606, 0.5337398033955127, 0.5265769673266316, 0.5241580038031023, 0.5300138558179748, 0.5148805175338377, 0.5217844186891091, 0.533140810257366, 0.5225488515607595, 0.5036359147615023, 0.5243014657187987, 0.5223195436995687, 0.5270140355287725, 0.5104386548936869, 0.5083900757508952, 0.517288506644231, 0.504233904523838, 0.5146705482842477, 0.5281784286800415, 0.49740851834091926, 0.5105372663220091, 0.5233745109644585, 0.5118481159943089, 0.524761178732896, 0.5165582936847559, 0.5005992967545762, 0.4859737579655967, 0.4954036897001104, 0.5195353628638711, 0.5081558902714538, 0.5246413682360382, 0.5264137828696499, 0.5033862315897741]}
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;50;32;1;(0.0001, None);4AlexNet;Adam;constrastive_loss_True;185139.29688;185139.29688;238471.03125;55.7817;56.37681;56.18508;57.92922;8;;;[(3.6875493909075994, 3.0546604452973956), 49.57826];309.7737753391266;[185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 185139.29688, 196493.48438, 196493.48438, 196493.48438, 196493.48438, 196493.48438, 201823.07812, 201823.07812, 217862.65625, 217862.65625, 217862.65625, 217862.65625, 217862.65625, 227527.64062, 228690.14062, 235188.0625, 235188.0625, 235188.0625, 235188.0625, 235188.0625, 235188.0625, 238471.03125, 238471.03125, 238471.03125, 238471.03125];[55.7817, 56.37681, 56.37681, 56.0689, 55.39052, 56.73, 57.24651, 57.26575, 57.92922, 54.64942, 57.24651, 56.73, 57.63219, 55.28722, 56.54803, 57.24651, 56.01078, 55.16735, 57.16121, 55.7817, 54.28292, 56.62175, 56.46401, 56.04076, 55.4475, 55.47349, 56.35191, 57.16121, 56.46401, 56.34872, 55.561, 55.561, 56.99992, 56.75846, 55.7817, 55.7817, 56.18508]
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;cross_entropy_True;9.32766;11.95711;82.26958;52.92463;33.33333;34.82686;57.25454;24;;;[(13.999999999999995, 0), 33.33333];405.88556146621704;{'Pretrained Model': [15.14848, 15.76334, 16.86113, 19.11507, 21.60983, 24.70154, 26.1605, 29.27584, 30.09172, 31.38036, 31.91413, 35.51911, 36.69479, 38.91918, 39.20278, 41.86926, 41.71849, 43.00135, 44.35103, 44.69928, 45.15402, 48.53802, 49.29708, 52.97849, 52.47988, 53.26007, 53.68554, 54.11122, 54.84556, 58.55296, 58.2473, 59.40738, 60.67957, 61.12915, 62.45473, 63.47208, 63.37181], 'Non-pretrained Model': [9.32766, 11.95711, 14.81971, 17.45791, 20.24808, 23.03813, 25.69167, 28.65127, 29.06126, 31.77854, 33.91602, 35.48913, 39.88548, 38.48187, 41.3646, 43.05028, 44.95133, 48.21459, 50.77341, 53.11594, 56.19869, 58.93797, 59.62579, 61.08163, 61.49286, 64.69914, 64.47665, 67.59703, 70.18529, 71.39486, 75.10217, 76.66312, 77.73487, 79.08794, 79.28507, 80.14651, 82.26958]};{'Pretrained Model': [33.33333, 34.46039, 33.33333, 33.33333, 35.90918, 33.33333, 43.55746, 33.33333, 46.76761, 48.34578, 55.4475, 33.33333, 44.47013, 37.64879, 52.20316, 43.53224, 55.11231, 48.34578, 48.34578, 54.75326, 57.63219, 33.33333, 46.76761, 33.33333, 50.80889, 55.2321, 54.58528, 54.83311, 53.81232, 33.33333, 53.29894, 50.80889, 50.80889, 55.47349, 48.34578, 55.68189, 55.17791], 'Non-pretrained Model': [52.92463, 33.17209, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 41.85267, 33.33333, 36.51936, 46.95553, 33.33333, 53.85963, 33.89686, 42.07443, 46.59013, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 52.34333, 45.62705, 57.25454, 33.33333, 56.17892, 33.33333, 33.33333, 40.86949, 33.33333, 33.33333, 51.09357, 48.11409, 56.59616, 50.58606, 34.82686], 'On Training Set': [0.33333333333333326, 0.3389869247947331, 0.3356053825138633, 0.33689839572192504, 0.3684706455109491, 0.33333333333333326, 0.408808065220812, 0.33333333333333326, 0.4628657864658219, 0.47416767835850765, 0.5212021572467912, 0.33333333333333326, 0.4231430772500106, 0.38813179424961786, 0.49680953587690246, 0.42778893127761497, 0.5132899051180391, 0.46636629779163136, 0.47509148517512817, 0.5210023273728356, 0.5301410619158187, 0.33333333333333326, 0.4655069975215994, 0.33333333333333326, 0.48994402129257597, 0.5197720384820427, 0.5192608669047974, 0.5141044530375217, 0.5049999811927366, 0.33250773993808047, 0.499081688462057, 0.48266015447002253, 0.4765457391648591, 0.5241550872428314, 0.47294289063445893, 0.50377084179285, 0.5246331340694046]}
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;cross_entropy_True;15.14848;15.76334;63.37181;33.33333;33.33333;55.17791;57.63219;20;;;[(3.03765477174046, 3.5836939830379917), 54.48546];405.88556146621704;[15.14848, 15.76334, 16.86113, 19.11507, 21.60983, 24.70154, 26.1605, 29.27584, 30.09172, 31.38036, 31.91413, 35.51911, 36.69479, 38.91918, 39.20278, 41.86926, 41.71849, 43.00135, 44.35103, 44.69928, 45.15402, 48.53802, 49.29708, 52.97849, 52.47988, 53.26007, 53.68554, 54.11122, 54.84556, 58.55296, 58.2473, 59.40738, 60.67957, 61.12915, 62.45473, 63.47208, 63.37181];[33.33333, 34.46039, 33.33333, 33.33333, 35.90918, 33.33333, 43.55746, 33.33333, 46.76761, 48.34578, 55.4475, 33.33333, 44.47013, 37.64879, 52.20316, 43.53224, 55.11231, 48.34578, 48.34578, 54.75326, 57.63219, 33.33333, 46.76761, 33.33333, 50.80889, 55.2321, 54.58528, 54.83311, 53.81232, 33.33333, 53.29894, 50.80889, 50.80889, 55.47349, 48.34578, 55.68189, 55.17791]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;200;691;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;16;1;(0.001, 'StepLR');4AlexNet;Adam;triplet_loss_True;24.06627;20.21024;20.20906;31.05993;29.02299;29.02299;31.05993;0;;;[(0, 27.333333333333346), 33.33333];1670.3489475250244;[24.06627, 20.21024, 20.20213, 20.2043, 20.20643, 20.20663, 20.2068, 20.20894, 20.20906];[4941.36133, 5374.23633, 6314.56396, 6821.3208, 7060.54492, 7407.22607, 7923.65234, 8444.07715, 8796.36328, 8970.3252, 9189.72656, 9216.83887, 9397.66016, 9421.17578, 9652.60645, 9741.90723, 9837.15332, 9910.00098, 9965.11426, 10023.41406, 10064.75488, 10094.71875, 10109.11426, 10183.57617, 10252.09277, 10277.13574, 10323.27637, 10354.125, 10406.56055, 10504.32129, 10574.92383, 10635.46094, 10638.15039, 10667.20508, 10737.74023, 10757.61133, 10853.52539]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;200;691;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;16;1;(0.001, 'StepLR');4AlexNet;Adam;triplet_loss_True;4941.36133;5374.23633;10853.52539;43.45611;38.37906;30.0915;52.29476;13;;;[(67.50508788159107, 2.3071895424836604), 34.91635];1670.3489475250244;[4941.36133, 5374.23633, 6314.56396, 6821.3208, 7060.54492, 7407.22607, 7923.65234, 8444.07715, 8796.36328, 8970.3252, 9189.72656, 9216.83887, 9397.66016, 9421.17578, 9652.60645, 9741.90723, 9837.15332, 9910.00098, 9965.11426, 10023.41406, 10064.75488, 10094.71875, 10109.11426, 10183.57617, 10252.09277, 10277.13574, 10323.27637, 10354.125, 10406.56055, 10504.32129, 10574.92383, 10635.46094, 10638.15039, 10667.20508, 10737.74023, 10757.61133, 10853.52539];[43.45611, 49.00862, 38.37906, 45.21067, 51.99295, 47.09107, 41.4491, 35.53517, 39.48605, 46.0413, 43.35304, 52.09977, 44.03247, 52.29476, 36.74307, 47.29784, 47.0595, 48.1333, 49.14548, 49.00862, 50.69366, 51.52878, 52.1246, 45.95801, 46.00593, 51.58244, 48.61615, 50.98951, 47.73529, 39.30002, 43.43658, 44.47422, 51.89716, 49.23466, 40.23466, 50.52736, 30.0915]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23033;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, 'StepLR');4AlexNet;Adam;triplet_loss_True;17.78707;17.26267;20.20241;28.43868;35.15159;20.52846;38.16737;1;;;[(0, 13.999999999999995), 33.33333];7233.712139606476;[17.78707, 17.26267, 17.80409, 20.20062, 20.20086, 20.2011, 20.20125, 20.20142, 20.20183, 20.20231, 20.20241];[3403.13721, 3429.25659, 3495.15259, 3535.41138, 3555.47876, 3586.09839, 3630.85718, 3692.79858, 3704.30664, 3803.83252, 3901.76245, 3935.85474, 3945.06201, 3995.8584, 4004.22852, 4061.33008, 4089.05469, 4214.83252, 4245.09961, 4273.01025, 4374.80811, 4465.69678, 4523.8501, 4597.63916, 4623.61865, 4664.59424, 4705.88721, 4732.29639, 4797.14648, 4820.0293, 4825.70508, 4857.53857, 4882.62793, 4913.19336, 4934.94922, 4948.29395, 4957.2793]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23033;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, 'StepLR');4AlexNet;Adam;triplet_loss_True;3403.13721;3429.25659;4957.2793;36.82802;36.38305;37.62445;38.06712;10;;;[(63.50893984801068, 59.89926263814058), 55.28897];7233.712139606476;[3403.13721, 3429.25659, 3495.15259, 3535.41138, 3555.47876, 3586.09839, 3630.85718, 3692.79858, 3704.30664, 3803.83252, 3901.76245, 3935.85474, 3945.06201, 3995.8584, 4004.22852, 4061.33008, 4089.05469, 4214.83252, 4245.09961, 4273.01025, 4374.80811, 4465.69678, 4523.8501, 4597.63916, 4623.61865, 4664.59424, 4705.88721, 4732.29639, 4797.14648, 4820.0293, 4825.70508, 4857.53857, 4882.62793, 4913.19336, 4934.94922, 4948.29395, 4957.2793];[36.82802, 37.6022, 36.38305, 37.18559, 37.84627, 37.28661, 36.92242, 36.26296, 37.79386, 35.22033, 38.06712, 37.28587, 37.66997, 36.69267, 37.69945, 36.53694, 37.27998, 37.81652, 37.29001, 37.28833, 34.99842, 35.36336, 36.24885, 35.86546, 37.32309, 37.93841, 36.69686, 37.50478, 36.1743, 37.43277, 37.7838, 37.11058, 37.44271, 37.22745, 37.61329, 37.65707, 37.62445]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23038;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);1default;Adam;triplet_loss_True;7.99378;9.14361;12.59817;32.00373;35.65739;39.79421;48.11564;17;;;[(13.999999999999995, 0), 33.33333];8427.07205247879;[7.99378, 9.14361, 9.39352, 9.99245, 9.95335, 11.06745, 11.19287, 12.515, 11.70103, 12.04362, 12.19753, 11.87915, 12.2007, 12.13352, 12.59433, 13.39131, 12.97479, 12.40353, 12.6859, 12.9206, 12.30979, 13.37654, 13.86332, 12.83946, 13.02321, 13.8002, 12.92537, 13.67909, 13.73699, 13.63804, 15.14304, 13.02842, 13.95629, 13.18207, 12.60705, 13.90519, 12.59817];[20.20029, 20.20064, 20.20092, 20.20123, 20.20156, 20.20187, 20.20219, 20.20251, 20.20279]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23038;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);1default;Adam;triplet_loss_True;20.20029;20.20064;20.20279;20.52846;20.52846;20.52846;20.52846;0;;;[(0, 67.33333333333326), 33.33333];8427.07205247879;[20.20029, 20.20064, 20.20092, 20.20123, 20.20156, 20.20187, 20.20219, 20.20251, 20.20279];[20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23372;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;triplet_loss_True;15.38585;15.5125;20.20372;33.70448;37.47146;20.52846;38.42107;8;;;[(0, 13.999999999999995), 33.33333];10379.695100307465;[15.38585, 15.5125, 16.33006, 15.66168, 16.78649, 16.81521, 16.74529, 16.97503, 16.23319, 16.59723, 16.63354, 20.01645, 19.94498, 17.55848, 16.80345, 17.50877, 20.22923, 20.20122, 20.20141, 20.20181, 20.20188, 20.20233, 20.20277, 20.20289, 20.20299, 20.2031, 20.20318, 20.20362, 20.20372];[3363.82764, 3444.84814, 3529.54736, 3596.42993, 3650.05298, 3679.71558, 3681.38232, 3685.52539, 3713.71069, 3737.09131, 3739.06763, 3876.06812, 3977.65894, 4079.3772, 4135.06885, 4226.97949, 4306.78174, 4308.57812, 4356.10645, 4432.16504, 4472.50635, 4510.78711, 4550.15576, 4580.27783, 4677.52783, 4735.68604, 4771.01074, 4814.64355, 4849.48682, 4882.56055, 4950.49023, 5003.22363, 5012.90479, 5053.20605, 5053.69385, 5088.79541, 5130.78662]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23372;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;triplet_loss_True;3363.82764;3444.84814;5130.78662;37.6212;37.92986;37.94147;37.95341;12;;;[(61.638887812524615, 62.80912542960787), 54.68489];10379.695100307465;[3363.82764, 3444.84814, 3529.54736, 3596.42993, 3650.05298, 3679.71558, 3681.38232, 3685.52539, 3713.71069, 3737.09131, 3739.06763, 3876.06812, 3977.65894, 4079.3772, 4135.06885, 4226.97949, 4306.78174, 4308.57812, 4356.10645, 4432.16504, 4472.50635, 4510.78711, 4550.15576, 4580.27783, 4677.52783, 4735.68604, 4771.01074, 4814.64355, 4849.48682, 4882.56055, 4950.49023, 5003.22363, 5012.90479, 5053.20605, 5053.69385, 5088.79541, 5130.78662];[37.6212, 36.24041, 37.92986, 36.28347, 36.8412, 37.35514, 37.81526, 37.8599, 37.5871, 37.89235, 37.8599, 37.8513, 37.95341, 37.93064, 36.83122, 35.75729, 36.10134, 37.76079, 37.11871, 36.12844, 36.87018, 37.23331, 37.18559, 37.34335, 34.89919, 37.93058, 37.11058, 36.85737, 37.91406, 37.8718, 36.12844, 37.89153, 37.78622, 36.96897, 37.83977, 37.86497, 37.94147]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23038;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);1default;Adam;cross_entropy_True;109.12482;100.19424;159.58792;46.1941;46.70281;47.46066;50.3442;17;;;[(13.999999999999995, 0), 33.33333];8315.608349561691;[109.12482, 100.19424, 100.45693, 90.75678, 95.18367, 97.13848, 97.06633, 99.69593, 105.87275, 105.19604, 110.63426, 108.89339, 100.65455, 116.73664, 96.10572, 119.95103, 121.06355, 100.96869, 104.66377, 134.20105, 106.53239, 121.0174, 124.48112, 117.73473, 131.24809, 122.51034, 138.80531, 133.01672, 148.25894, 161.61911, 141.63666, 158.55244, 142.19559, 147.28542, 152.92912, 147.72141, 159.58792];[149.55812, 159.56738, 168.64252, 178.59625, 187.7271, 197.63692, 206.81145, 216.68559, 225.89575]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23038;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);1default;Adam;cross_entropy_True;149.55812;159.56738;225.89575;20.52846;20.52846;20.52846;20.52846;0;;;[(0, 67.33333333333326), 33.33333];8315.608349561691;[149.55812, 159.56738, 168.64252, 178.59625, 187.7271, 197.63692, 206.81145, 216.68559, 225.89575];[20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23033;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, 'StepLR');4AlexNet;Adam;cross_entropy_True;134.27826;135.76486;169.38675;35.10422;38.58981;39.65959;41.21933;11;;;[(0.3600713012477718, 14.028219484882415), 34.25784];10965.655892848969;[134.27826, 135.76486, 134.00323, 132.52312, 132.31645, 137.4373, 129.29753, 131.6582, 130.69868, 130.97343, 129.4693, 127.35467, 132.08002, 137.49284, 139.94685, 139.52904, 146.57748, 145.44118, 146.81152, 147.71112, 151.35124, 151.46106, 152.468, 154.31693, 156.52205, 156.95461, 158.26256, 159.34615, 161.16704, 161.93983, 163.50392, 164.3533, 165.33958, 166.32181, 167.1946, 168.33305, 169.38675];[133.7469, 133.45447, 134.99342, 138.59425, 138.26239, 137.82631, 138.35306, 143.71141, 144.7244, 143.50423, 146.16345, 145.34209, 146.34102, 145.68326, 145.78877, 146.07204, 146.2765, 146.88222, 147.25438, 147.66768, 147.46381, 147.89955, 147.84517, 147.95667, 148.05061, 148.08607, 148.26254, 148.22939, 148.3616, 148.50439, 148.46991, 148.71783, 148.75311, 148.85075, 148.91246, 148.98567, 148.97096]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23033;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, 'StepLR');4AlexNet;Adam;cross_entropy_True;133.7469;133.45447;148.97096;37.2774;36.84123;37.82149;38.07312;9;;;[(62.52312303721887, 61.53136189114921), 54.67992];10965.655892848969;[133.7469, 133.45447, 134.99342, 138.59425, 138.26239, 137.82631, 138.35306, 143.71141, 144.7244, 143.50423, 146.16345, 145.34209, 146.34102, 145.68326, 145.78877, 146.07204, 146.2765, 146.88222, 147.25438, 147.66768, 147.46381, 147.89955, 147.84517, 147.95667, 148.05061, 148.08607, 148.26254, 148.22939, 148.3616, 148.50439, 148.46991, 148.71783, 148.75311, 148.85075, 148.91246, 148.98567, 148.97096];[37.2774, 37.84405, 36.84123, 35.48666, 37.99115, 37.73266, 37.9006, 34.46505, 35.88963, 38.07312, 36.58253, 37.65221, 37.50615, 37.76834, 37.81526, 37.82803, 37.97673, 37.85594, 37.75027, 37.63064, 37.87687, 37.86972, 37.76812, 37.82149, 37.81227, 37.82149, 37.80378, 37.81186, 37.77984, 37.84289, 37.84128, 37.82149, 37.73986, 37.85989, 37.73986, 37.78747, 37.82149]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23372;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;cross_entropy_True;133.13095;131.20198;108.27023;34.23475;32.9887;47.57614;47.72122;17;;;[(13.936468831653599, 0.18003565062388593), 33.61072];9952.433643341064;[133.13095, 131.20198, 137.44299, 136.07799, 136.53226, 130.76987, 126.2694, 124.88947, 123.43024, 122.1729, 120.71349, 117.28387, 114.4989, 111.5153, 112.62917, 110.98428, 110.44859, 105.35353, 113.10957, 110.35296, 107.59357, 110.34867, 111.04342, 111.56453, 108.22834, 113.91607, 111.89837, 109.7038, 107.21464, 112.0786, 112.94678, 113.66801, 107.59272, 111.40401, 106.05411, 108.10881, 108.27023];[133.2972, 133.57692, 133.37854, 133.60152, 133.90079, 135.56104, 139.74347, 138.85933, 138.74487, 140.06076, 141.07918, 141.55171, 142.3405, 141.80022, 144.90944, 143.59296, 145.43401, 145.34079, 145.4333, 148.49286, 146.95026, 148.78888, 149.25261, 148.99832, 150.06699, 149.63925, 152.0229, 151.15494, 153.34369, 152.27295, 152.7077, 152.91907, 154.25954, 154.65314, 154.67607, 161.31438, 158.60933]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23372;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;cross_entropy_True;133.2972;133.57692;158.60933;37.75833;37.82149;37.6022;37.96334;23;;;[(63.95168752623809, 59.38352474505522), 55.18255];9952.433643341064;[133.2972, 133.57692, 133.37854, 133.60152, 133.90079, 135.56104, 139.74347, 138.85933, 138.74487, 140.06076, 141.07918, 141.55171, 142.3405, 141.80022, 144.90944, 143.59296, 145.43401, 145.34079, 145.4333, 148.49286, 146.95026, 148.78888, 149.25261, 148.99832, 150.06699, 149.63925, 152.0229, 151.15494, 153.34369, 152.27295, 152.7077, 152.91907, 154.25954, 154.65314, 154.67607, 161.31438, 158.60933];[37.75833, 37.27415, 37.82149, 37.64391, 37.74984, 36.84527, 35.0663, 37.24862, 37.69929, 37.2774, 37.21954, 37.80276, 37.44427, 37.84374, 36.58522, 37.87054, 37.80371, 37.93544, 37.74042, 36.57324, 37.8217, 37.22106, 37.56021, 37.96334, 37.66608, 37.89908, 37.76118, 37.85334, 36.9106, 37.84704, 37.85224, 37.84966, 37.92218, 37.65221, 37.84567, 34.33157, 37.6022]
